,ASS.1,ASS.2,ASS.3,BET.1,BET.2,BET.3,ASPL.1,ASPL.2,ASPL.3,ASPL.4,CC.1,CC.2,DEG.1,DEG.2,DEG.3,DEG.4,MIN.1,MIN.2,MIN.3,MIN.4,MAX.1,MAX.2,MAX.3,MAX.4,SD.1,SD.2,SD.3,SD.4,MT3.1,MT3.2,MT3.3,MT4.1,MT4.2,MT4.3,CLASS
74,0.5020192958896819,0.43525665,0.5,0.1569866822324708,1.0,0.0,0.04141430915664679,0.5812993490947581,0.8958231439058385,0.0,0.6854364901600162,0.0,0.8853434135136051,0.8278846178018676,0.2449999971825,0.0,0.0,0.08333333333333333,0.5,0.0,0.49999999999999994,0.484375,0.27868852459016397,0.0,0.7738673074508281,0.8439992067075474,0.37847108028672205,0.0,0.7733160621761659,0.896551724137931,0.0,0.7008528934940439,0.8490566037735848,0.0,class_2
75,0.4724791876789108,0.3777778,0.5,0.16302754354029847,0.0277777775,0.0,0.01602401836104339,0.64393261410665,0.0,0.0,0.6930906703097655,0.0,0.9235054489873011,0.5384615393934912,0.0,0.0,0.9838709677419355,0.25,0.0,0.0,0.5333333333333333,0.359375,0.0,0.0,0.6286289540073744,0.4888727179468787,0.0,0.0,0.9060880829015545,0.1724137931034483,0.0,0.8368224430816945,0.018867924528301886,0.0,class_2
76,0.18470311429886,0.62331235,0.5,0.19825388555489099,0.0483870975,0.0,0.07020111036463139,0.6325316542475273,0.925716496639543,0.0,0.6169138650142877,0.0,0.7760613203681059,0.605769231060466,0.2370967627733872,0.0,0.16129032258064518,0.08333333333333333,0.5,0.0,0.03333333333333334,0.421875,0.4426229508196722,0.0,0.6229871805116382,0.5158970880844359,0.37242186826490364,0.0,0.714378238341969,0.1724137931034483,0.0,0.6278282935081413,0.03773584905660377,0.0,class_2
77,0.7258558055238452,0.32437275,0.5,0.18388982155070566,0.028688525,0.0,0.06391940846507893,0.6234094409136545,0.9097903654450309,0.0,0.7531328516058664,0.0,0.8925094046347994,0.575977300373066,0.7229508181860655,0.0,0.06451612903225806,0.16666666666666666,0.5,0.0,0.5166666666666666,0.125,0.13114754098360656,0.0,0.6268344539445897,0.5447977037617695,0.6278006588838615,0.0,0.7810880829015545,0.1724137931034483,0.0,0.6923239585536054,0.018867924528301886,0.0,class_2
78,0.47662921129830266,0.3638393,0.5,0.1860625483751316,0.07421875,0.0,0.033235225381608835,0.6511935052368529,0.0,0.0,0.7116998005013898,0.0,0.9012803854306572,0.5679086541191869,0.0,0.0,0.0967741935483871,0.16666666666666666,0.0,0.0,0.11666666666666667,0.90625,0.0,0.0,0.6604336708485065,0.5908987090494087,0.0,0.0,0.891839378238342,0.3793103448275862,0.0,0.8162402199196448,0.1509433962264151,0.0,class_2
79,0.4414334363569227,0.3974034,0.5,0.16388864768324662,0.1733870975,0.0,0.02776012530089811,0.6237085451084643,0.9252345746881924,0.0,0.7637980973898236,0.0,0.9640735118784174,0.8598014900287507,0.4741935500467741,0.0,0.7741935483870968,0.41666666666666663,0.5,0.0,0.4166666666666667,0.59375,0.09836065573770492,0.0,0.8339334025867285,0.7082635023907472,0.517831616849647,0.0,0.9093264248704664,0.5862068965517241,0.0,0.8684711355466272,0.2641509433962264,0.0,class_2
80,0.39192141015898846,0.44715445,0.5,0.19443774428771432,0.28515625,0.0,0.04325011066799034,0.6443719266192202,0.0,0.0,0.7150505424303215,0.0,0.9012803854306572,0.6436298080017451,0.0,0.0,0.8387096774193549,0.16666666666666666,0.0,0.0,0.6333333333333333,0.96875,0.0,0.0,0.7157087247862469,0.6359110502752708,0.0,0.0,0.9145077720207254,0.48275862068965514,0.0,0.8636075280186086,0.2641509433962264,0.0,class_2
81,0.47954354276954925,0.67857145,0.5,0.2831945864877672,0.0161290325,0.0,0.17510326068028115,0.6361515687018693,0.0,0.0,0.4605363924975167,0.0,0.5586722808520654,0.35173697209218124,0.0,0.0,0.5483870967741935,0.08333333333333333,0.0,0.0,0.05,0.0625,0.0,0.0,0.3895024029406058,0.3993051038333242,0.0,0.0,0.45142487046632124,0.06896551724137931,0.0,0.3266370620991048,0.018867924528301886,0.0,class_2
82,0.3581507475579569,0.5666666499999999,0.5,0.17287168181438106,0.01953125,0.0,0.0174615665337976,0.6553162286068744,0.0,0.0,0.681405894808306,0.0,0.9069721611153185,0.4921875002366286,0.0,0.0,0.7903225806451613,0.08333333333333333,0.0,0.0,0.25,0.3125,0.0,0.0,0.5014086597184965,0.44418693025175227,0.0,0.0,0.9099740932642488,0.10344827586206896,0.0,0.8313949390286883,0.018867924528301886,0.0,class_2
83,0.33886223196961024,0.3888889,0.5,0.20563786028082776,0.0409836075,0.0,0.09122626190532657,0.6234263732878169,0.0,0.0,0.81436312085943,0.0,0.7133585337840129,0.4369483005946867,0.0,0.0,0.5161290322580645,0.08333333333333333,0.0,0.0,0.25,0.265625,0.0,0.0,0.5657969087110878,0.5018882195499683,0.0,0.0,0.6139896373056996,0.20689655172413793,0.0,0.49707478677662653,0.05660377358490566,0.0,class_2
